x,y,pop
4900,3450,257943
4650,5100,12327
4150,4100,123
4200,4450,10218
3850,3000,495580
3800,2500,90066
2850,2100,71039
2850,1700,349276
5100,3050,352369
4650,3250,121319
5450,1950,20204
4450,3700,92549
3750,2300,81671
4200,2100,16009
5000,3800,23982
2950,2400,46902
5450,2600,68387
3900,3200,2771447
4200,2450,1206663
4850,5100,78
5000,2350,0
3050,3300,51539
5350,1900,225122
3950,3050,673440
4700,3900,9394
3100,3500,88872
2950,1750,76572
3100,3650,7668
3400,3550,0
4750,4400,29
5000,3000,1338669
4800,4600,7862
2900,1900,145228
3850,2350,190952
5700,1800,36836
5000,2800,200519
5550,2300,102291
5800,2500,13246
3300,2850,83800
4550,3550,25729
5450,1600,27867
4800,3750,754
4450,2850,467349
3300,2050,10511
4000,3250,493120
5000,4350,21115
5600,2650,212779
4550,4550,439
2850,2250,60330
3400,2200,6346
5100,4500,9239
2950,4750,0
4700,4900,41
4650,5250,252
5100,5050,18
3300,3850,0
3750,2650,94918
5250,1750,11774
4800,2750,268538
6050,1650,584
5350,2450,114831
3150,2000,5111763
4550,2550,316970
5200,4200,1575
4900,2450,72931
3700,2800,142964
4000,2250,239374
5700,2350,70915
5100,3500,63628
3200,2350,313735
4650,4250,43438
4850,3100,147206
5600,1650,3905
5000,5350,3483
6400,1550,1098
2750,2350,179671
4300,3400,478059
5800,2650,5908
4700,2100,143422
4450,2300,238601
4350,3950,28366
4850,4500,1675
5200,4350,40433
3250,2250,329991
4600,3750,104437
950,950,83050
3950,2450,694391
5000,2950,308687
5350,2100,2504
5400,1650,51228
4800,4000,15334
3400,3600,0
3650,2150,89437
4900,2850,287062
5650,2400,72277
4550,4200,35517
3900,3000,460567
5050,4100,117
5150,1850,74880
3400,2550,1591
5400,2700,311405
3100,2250,16579
4450,3450,114659
4000,4300,501
4350,2800,665512
5250,3750,32346
5050,5250,9867
2900,4850,0
4300,4550,2502
3550,2500,80171
800,950,732148
4050,2550,347317
3100,3300,662
3850,2950,122454
2750,2400,48989
4150,4300,3402
5500,2400,147739
4050,2400,46954
4000,4250,2994
3650,3350,0
3150,1600,283201
4400,4050,26466
5200,2150,0
4850,3450,368695
3450,1950,38006
5400,3850,1739
4950,5350,1404
5150,1900,19032
5250,2400,0
4750,2550,227590
3550,2450,192273
4050,2350,12341
4400,4250,1907
3650,2200,52471
5250,3600,578927
5300,4050,3567
3150,4950,0
4250,4000,69969
4700,2050,142987
3550,3850,0
5250,3800,50938
4950,5150,279
2900,2450,17767
4200,2850,1223565
4200,2650,1326587
4150,4250,3768
3550,3650,0
4850,2250,88219
3700,2750,410135
3700,2950,184048
4700,3450,194243
5100,2650,122378
4550,2000,248201
5550,1850,2578
4600,2550,109907
4800,5350,204
5300,1950,84617
4100,4000,4935
4300,2150,20707
3800,2450,115552
5100,2450,0
3500,2250,188946
3000,4950,0
4300,2350,93987
3800,2250,503909
4800,5150,279
4700,4250,13485
4100,2950,239852
4450,2100,225800
5050,4300,274438
4250,1850,65782
4700,2300,67441
3750,3050,385315
3250,2050,10123
3650,4200,0
4450,2500,876405
4850,4700,39236
5300,4100,24881
5650,2600,81376
4900,2650,224693
3750,1900,14342
5650,2200,35110
3950,2650,177131
3450,2800,512851
4950,3150,279200
5200,3000,161223
3400,3800,0
5050,5050,71
4500,2850,301283
3000,3600,10425
3400,2750,342221
3950,2250,580321
5100,2700,108872
4450,3650,380476
4150,3450,1284
3700,2550,41567
3950,3300,224894
5150,2700,83065
4750,3950,2436
3000,1600,1048508
5250,3550,39592
4200,3700,69818
2850,2050,35020
4050,2600,730631
5100,4650,3507
4950,2000,869
3400,3400,0
3300,1650,231631
6450,1650,149643
4650,2850,136548
4000,4050,9147
5700,1600,10176
4300,4350,6312
3100,2050,356359
5500,2200,556854
4450,4500,90
4450,3250,180685
3950,2700,87316
2900,1700,1266169
5100,3300,127119
2950,1600,297738
3400,3350,0
1300,2300,12414
4500,1500,1721
1750,1500,12383
5000,4950,959
4550,3350,81438
3500,3100,0
3350,2150,113546
3200,1950,32469
4700,4700,7232
5100,4700,3149
4650,5050,833
3250,3300,0
4400,3100,218083
4850,2300,41444
4650,2900,169139
5050,3050,206050
4600,2600,249555
4950,4400,23070
3050,5050,0
5400,2500,159869
3050,1900,7386
3300,1700,763660
4600,4600,5063
5000,5150,3525
4800,2950,381417
4400,4500,4273
3150,3600,15747
5550,2900,47783
4700,4300,7535
5200,4400,20217
5550,2500,2080765
3500,3500,0
5300,2800,266848
4500,2900,166021
4750,2600,378235
4700,4050,93840
5300,4300,4116
2800,4950,0
3750,3250,0
4700,2500,134316
3200,2150,15616
2850,2300,195963
5800,2250,58
4450,3900,121460
5000,2550,25662
4400,2250,792469
5250,1800,75788
3000,3400,76514
3800,2700,40532
4950,2900,355056
4500,2650,62185
4950,3350,133557
5600,1900,0
5100,4450,45682
5150,2500,15799
4050,2800,161461
5000,3600,25868
5250,3350,1541
3950,3100,992310
5100,2900,512520
4350,2400,569680
3600,3900,0
4850,4050,6
5500,1550,612
4200,3500,65981
4650,2650,105713
4950,2200,55831
4450,4300,1143
3600,2850,82834
3850,2550,195670
5200,2400,0
4800,3350,176807
4150,4050,1626
5250,2000,64996
3900,2400,320618
4150,2500,164753
4050,3950,368991
3650,2400,67138
4900,3500,22007
5650,1750,9
3550,2050,173797
5150,3850,144035
4900,5050,542
5250,2200,0
4150,2300,199582
4900,5250,105
3550,2250,107092
5050,2100,0
5300,2100,0
3600,2150,29868
4750,5000,19332
3150,4750,0
4800,2000,304172
5200,3750,40505
4750,2350,20853
4800,1800,63744
5150,3650,31731
4250,4200,12339
4700,3650,38
3450,2550,246938
4000,2500,538735
3750,2100,55237
5850,1650,3023
4250,2000,29036
4050,4350,14910
2950,2000,109600
4800,2200,3311
4750,1950,168118
4550,3600,70882
5350,3700,3434
4000,2300,48017
4300,2550,125988
5100,2250,0
3500,2650,129258
4600,3950,25075
3500,2450,244987
4600,2150,263744
4850,3850,1340
4100,4200,7458
5400,2250,1249894
2750,2150,1130354
4850,1650,36061
3000,4750,0
4750,2800,2037800
5800,2450,40529
4250,3350,296744
3350,2850,155698
5050,2800,201309
5200,4150,7282
4300,3200,743602
5400,1850,30717
4550,5150,0
5600,2100,91982
5600,1700,21429
4550,4000,69717
4400,4700,20268
4550,2950,354295
4050,3000,138753
4350,3750,2568
2800,5100,0
4900,3050,710767
5550,2250,148176
5000,2750,1350882
4600,2800,469377
4600,4350,8483
3800,2900,250292
3250,2900,409119
3550,2700,153072
5000,3400,89204
4350,2600,49719
3300,3900,0
4750,4800,727
4600,1950,17159
5200,2600,68091
5250,4200,9
3850,2750,52472
3950,2900,70748
3400,3150,0
4400,2950,273604
2950,1800,28470
4550,3150,161925
5000,4750,23511
4600,3000,1548583
3500,3300,0
2950,3350,28025
4500,4400,5223
4250,2900,340403
4700,4500,5358
5100,3100,228365
5100,4900,948
5350,2850,58127
4850,2500,74648
4700,1650,103658
4550,4950,660
1150,2550,4090
5050,3250,2384834
4500,4650,121
3200,1750,18892
4900,4850,6994
3250,3100,0
2750,1950,28149
4100,3350,234396
3300,1900,12540
4950,4200,280340
3050,1700,158001
3600,3000,49147
4650,4650,3693
4350,4600,14955
4600,4800,169
2800,1800,18936
5700,2750,7027
3300,3450,0
5200,4600,3348
1250,2250,5406
3150,3400,141051
4350,3050,520925
3800,3100,816104
5550,2700,166044
2850,1650,522072
2600,1950,234981
4850,1850,186501
4150,2850,624577
5150,3300,114726
4400,2650,329015
5050,4900,6467
4500,4500,842
1750,1050,1787
3600,2450,107058
3500,2850,111879
5150,2150,0
5750,1650,1115
4400,4900,1347
2800,2250,93271
3350,3800,0
3250,1950,63598
4350,3100,249175
5300,2450,158782
3350,2650,744
4400,3850,313628
4250,2400,327748
4500,2150,279221
4600,4000,201401
4500,2250,141308
5150,2200,0
3350,3750,0
5300,3600,124762
4950,4800,60312
4950,4900,1654
4150,3950,1587
4500,3400,155340
5300,3550,26818
5250,4000,146451
4400,3800,656845
2800,2200,380926
3700,3100,167288
4500,3350,146499
4300,1900,1428
5200,2850,141567
4950,2550,289469
4950,3700,479
5200,2950,24761
4850,1950,265434
5300,4700,2
4950,3800,138
4400,2500,454758
4150,2750,641665
5050,2700,262828
2750,5100,0
4850,1700,191721
4250,3450,266390
4400,2700,234034
5150,3250,242512
5750,1500,15206
5150,3400,380247
5300,2500,47063
3700,3050,147062
2900,5100,0
3700,4200,0
5150,2050,0
5750,1750,17768
3600,2350,208527
5300,4650,16
4950,2600,150756
5200,3950,18887
5250,4150,19607
5150,4650,38447
3700,2100,410499
4350,4100,157974
5150,4400,11411
5400,2000,967940
3600,3550,0
2650,2000,202340
5050,2550,0
4950,4750,843
5400,2050,110217
4250,3600,200099
5050,3750,68712
1800,1500,233212
4350,4350,12489
4400,4850,45
4150,2900,580346
3100,5000,0
4150,1750,63318
3450,3300,0
4450,5050,0
1750,1000,11744
3450,2150,67750
3400,1950,11849
5200,2650,92615
5900,1650,40476
3500,3800,0
4150,2600,107793
3600,2600,45724
4400,2800,439636
4450,4000,25757
4350,2150,18884
5200,3800,61524
5150,3150,350419
5100,1950,0
4600,3150,275512
4500,4750,997
4700,5000,140
3250,1700,111950
3550,3100,0
5150,4700,5189
3000,2050,16849
4950,2700,563307
4600,5050,18549
5250,4250,22368
4150,1900,66439
5150,3550,103493
4500,4350,2724
4600,4300,16442
5250,3150,175219
3350,3950,0
5750,2600,119094
3000,5050,0
5150,2300,0
3350,3650,0
4950,2300,0
4150,3850,63738
4850,2700,144726
4500,3100,291978
4400,3900,100953
5200,2700,328498
5250,4300,67572
5150,2450,0
1100,2500,9629
5650,1850,420
3600,2200,40744
3550,2000,356498
4400,2400,418607
2800,2300,155395
3450,3250,0
3600,2500,74417
5050,4600,20236
3350,2700,19138
4950,3400,169285
4600,3200,128827
4400,2750,2371438
4400,2350,920028
3450,3000,124161
3700,3200,0
4450,4100,11524
3350,2300,618045
4350,3400,446941
4500,4200,6951
4350,2250,564189
4500,4450,14151
5650,1900,2478
4350,3250,310913
4400,3500,96936
4350,3000,239865
4850,2950,263904
2800,2150,243682
3600,3850,0
3350,3700,0
5050,4850,1609
3600,3200,0
4400,3750,2140
5200,4800,418
3700,4150,0
3600,3450,0
4950,4650,379
5850,1550,6361
5400,2100,113192
5400,2350,72740
2900,5000,0
3950,2950,136083
4600,2050,294689
5300,1650,39628
2600,1750,3447
5050,4500,5734
4500,4900,61500
4450,4250,1445
4600,3300,124993
4400,4550,8190
5150,3700,65902
4950,2150,460
3950,2850,85751
4500,4100,11239
3350,2250,407348
4200,1900,68258
3550,3350,0
5300,2850,22244
4150,2450,415610
3450,2600,302546
4500,3700,59319
4250,3150,258860
4300,2600,37955
3250,3850,0
2700,1850,33486
3700,2350,113597
4700,5250,186
4450,3000,329280
2700,1950,137103
5300,2050,28216
5300,3950,30921
4600,4550,3670
4950,2950,329132
4500,3000,237537
5650,1600,1245
5300,3150,6624
3600,2750,100883
4350,2300,471159
3350,3350,0
3150,1900,108537
4450,3150,540076
3550,2100,123895
1650,1050,16620
5150,3000,355266
5200,2550,107679
4300,3700,169549
4500,4800,24963
3650,4100,0
4400,4450,2709
4300,3950,82845
5250,2050,701
2700,2100,81166
5650,2700,168431
5300,2750,145393
3000,2150,97271
5050,2300,0
3550,3200,0
3550,3450,0
4850,3800,372
3450,2500,106690
4500,3800,54869
4250,3050,238628
3400,3900,0
5150,4800,3643
4950,4500,20356
4250,2050,25935
4400,3450,9158
5400,2400,126328
3450,2750,249924
2850,5000,0
5150,4000,68550
5050,3500,56582
5200,4900,70
4300,2500,554545
2900,2200,58544
5150,4250,54978
4750,1750,659
4250,2650,462945
3450,3700,0
4500,2600,65918
4300,2750,431704
4700,4200,10638
5300,1750,78380
3450,3950,0
3950,2600,126237
5100,3850,4138
3700,3350,0
3450,3150,0
5500,2150,48487
2700,2000,296841
5300,2600,208894
4500,1600,92629
5250,3500,2832
4450,2150,124581
2900,2350,96111
4350,3350,213048
4500,2000,99996
4850,3900,474
5050,4750,10544
3500,2600,205371
5050,2400,0
4700,3100,261638
4400,3200,478523
5250,3050,31249
3600,3300,0
5300,3700,43970
3350,3100,0
4000,4000,28251
5750,2500,489283
2800,5050,0
3250,1650,144541
3700,2250,170075
4600,4650,685
3650,3000,107396
5300,2150,0
4000,4100,20844
950,2750,2861
4500,3950,25004
4950,2850,328243
4850,2800,667131
5300,3850,22410
4050,2650,263168
3150,1800,46780
2700,1700,155591
5250,4600,8432
1050,2550,15267
4000,3000,146717
5500,2000,4167
4500,3250,2118138
3500,2150,30631
3250,3500,136566
5500,2250,94952
5100,3750,41682
5400,1550,2780
3500,2950,106753
4250,2500,1629996
4450,2050,49337
5800,1750,18375
4600,4400,1675
3500,2700,147898
3350,1900,29117
3250,3750,0
5100,2500,0
5150,4350,10946
5800,1500,898
4350,4200,22350
4150,1800,33393
2900,2100,16738
3450,2850,236388
5150,4100,415822
4500,2950,98277
4250,2750,270071
5100,2750,92354
5050,2650,215295
4300,2850,476552
5200,1900,26769
4850,2350,0
5050,3650,35392
4800,5050,841
4250,3500,281651
3500,3950,0
5200,4450,46077
4750,1650,284741
4400,4300,983
4250,3750,40481
3450,3600,0
4500,2700,302338
3450,2050,32815
3450,3850,0
4350,4450,47412
5050,3400,64929
5250,2500,56816
3500,3700,0
4850,4900,1367
4300,3600,201143
2950,1900,50888
4400,4150,27791
5000,2900,132001
4550,3050,348117
5200,2000,0
4700,4450,14184
3450,1800,80132
4950,5200,37
5800,2600,7669
3300,2900,166213
4450,4650,462
3800,2300,382660
3550,3750,0
3250,3450,553806
5350,4450,10566
4600,2500,409667
3850,2800,234586
3500,3250,0
5550,1700,30940
4450,3550,90719
4600,4950,0
4150,3250,275848
5150,2900,303593
5050,5300,6096
5100,4850,2311
5400,2800,84374
2900,4950,0
4550,4150,24392
4350,2700,191799
5800,1450,805
4900,2900,287890
3450,2900,128649
3300,1750,94022
5050,4050,15673
4150,4400,56421
5700,1950,5931
4450,4700,4977
3400,3750,0
4750,4950,905
3550,2650,261069
5500,2300,91089
3650,3250,0
5350,4500,4717
5800,2550,1803
4300,3300,218774
5300,4000,23488
4850,4600,4003
3100,3450,74675
2800,1750,63623
4800,4100,46315
4750,2750,476675
3450,1750,70546
4900,2750,288528
5650,2300,183877
4850,4450,2421
4300,3550,320947
3100,2100,49399
5200,3100,127855
3300,1800,22604
5650,2550,73976
2800,1900,62440
5200,4500,111327
5400,2650,180915
4600,4700,374
5200,3350,70031
4950,4100,82
4600,2750,423709
3900,3150,563006
5550,2800,263219
3150,3700,9089
5050,3100,381245
4400,3050,383692
3050,1850,25892
4750,2500,992680
4550,3200,175568
5150,3950,8898
4000,3300,244582
5400,3750,4248
3150,1750,58916
5700,1700,1155
5200,2250,0
3550,3500,0
3800,2550,143459
3550,2350,164665
4600,3550,40989
5650,1450,110150
5200,3400,81234
4700,4600,10704
4200,2950,1738304
4750,2450,37492
5300,1800,86296
4550,2100,173317
3350,2000,11898
4650,5150,83310
4300,4400,15189
5350,2300,47167
5100,4550,7359
3400,2650,238489
5850,1700,25673
4200,2550,177912
4150,3300,386343
5000,3950,7105
5050,5150,150
5600,2050,2541
3400,2350,144275
3550,2400,120630
4350,2550,46566
4750,4700,1048
3000,1750,358474
4350,2950,414456
4800,3000,157304
4250,4150,10326
4900,1800,161655
2750,2200,1441516
5150,2850,129773
4450,4400,302
3550,3900,0
4200,3650,112955
5200,2300,0
4400,2100,24180
4350,3800,45455
2750,2050,246425
5450,1800,38009
4250,1950,107363
4100,4150,17040
3950,2300,128001
4600,3850,40128
5000,2600,144388
4650,5200,4161
5050,4450,10363
3600,2900,136695
4700,4150,121077
5000,2850,110347
5600,2200,154525
3950,2550,228640
4950,3250,204201
4950,3000,1058814
3550,2800,338724
5350,2000,169083
3450,4000,0
1550,1000,11290
5250,1700,36012
4350,3650,29213
5050,4200,57465
5350,2250,157781
4000,2200,176391
3400,2400,49977
4500,4050,28189
4600,2200,437848
5350,3650,2723
4650,4050,229797
4200,2700,1068250
3400,2800,216942
4600,2450,163772
4650,1900,12649
3000,2200,43040
4550,1950,3305
4750,2200,2
5100,3200,222000
5250,2100,0
4550,4600,405
4250,2800,1334056
5050,3350,152761
3500,3650,0
3650,2550,78072
4250,4300,8997
5200,3650,51309
3200,1850,50092
3600,2050,802042
4700,3750,44484
5150,2600,258024
4600,2900,159462
3350,3400,0
4850,4150,18835
3750,2900,1477879
4200,3400,81584
3850,2400,108187
4100,3900,28545
3950,3250,2696458
4550,5000,6543
4800,3250,360610
4050,2950,399579
5750,2450,44791
5300,4400,30530
2650,1900,1275162
4850,3050,343387
5850,2650,5
4700,2650,570638
3200,3400,108855
4750,2900,358481
3150,3550,70020
4200,4500,1779
4050,3350,316140
5250,4550,7711
3800,3000,431049
5050,2950,254178
4850,4850,2756
5250,3200,75144
4100,3200,811884
4900,2500,74599
5100,2800,363867
3050,2000,62479
4050,3100,2254983
3000,3550,13896
3000,3300,48426
4350,4500,63093
4850,2650,165164
4700,3050,268362
5000,5050,305
5700,2650,180604
3050,1600,172773
3300,3550,0
4400,4600,3534
2950,4800,0
1250,2350,106240
5250,2800,238933
2900,1650,133974
4250,3200,515111
3350,1850,63346
3600,3150,0
4450,2900,263112
3500,3400,0
4700,4850,224
4950,4350,18196
4200,1850,98586
5200,4750,6088
5500,2550,259336
3900,2500,1971053
5100,3450,139639
3650,2300,286934
3450,3550,0
4750,5100,182
4050,2250,889973
5250,3900,21476
4650,3650,78622
5300,2200,341
4850,2400,0
5000,4650,32872
4900,4950,4020
5250,2350,0
4800,1900,98011
5700,2400,99512
4300,2900,179753
3650,3400,0
3100,2350,33665
4450,3300,75387
5450,2200,131530
5200,1850,53937
3250,2800,57188
4700,3500,4235
4050,2700,378528
5350,1600,55861
2900,2050,31120
3250,2100,8957
4600,4250,11655
4550,1700,520
3850,2650,50535
4600,5100,18159
4500,3650,113660
5400,1700,68078
4650,2550,614131
4450,2200,165543
3250,3900,0
3300,2200,163716
5200,4050,34447
4700,2400,21389
4100,2800,318851
5400,1950,3141
3500,2300,65707
4500,2300,566851
4450,2450,1269960
4500,2550,99335
6350,1600,106829
3700,2650,157777
3450,2450,1083583
4250,2350,176816
4800,5200,2004
3450,2200,29901
3700,2400,76078
4250,3900,33900
4250,2100,40525
4350,4050,1127874
5100,2100,0
5050,3800,19416
4200,4050,7467
4300,2200,376
4850,3500,1012147
4300,2450,937509
2850,2400,239460
5100,3900,87
5050,2250,0
3500,2550,149344
5750,1800,25
5100,2350,0
4950,1900,20458
