x,y,pop
4790,1980,258
4280,3440,523
4085,2495,0
4005,2685,4064
975,970,279
4230,4050,15
5250,3685,41
3760,2890,686965
3760,2780,3072
3125,2355,42
4965,4435,33
5205,3710,537
4725,4450,43
3205,3390,11382
1300,2340,148
4390,4115,1155
4580,2620,11
5225,4350,6
3895,2515,986
5400,3780,59
4235,2685,8401
4110,2725,8924
3145,2005,14798
4950,5030,20
4540,4415,0
5420,2325,978
3720,2155,34
4610,2145,332
5010,3695,12564
5080,3520,478
5205,3715,570
4315,3725,2139
5490,2030,21
4500,2810,1457
2785,2070,66
3595,2250,8410
3850,2805,285
4265,3100,2719
5075,4050,0
5385,4525,16
5380,1915,467
4565,2265,2842
4635,2430,585
3745,2440,211
5375,2445,198
5455,2255,3
3370,2925,1245
4650,2770,726
4625,2770,2904
5385,2105,0
4340,3830,176
5280,4105,17
4940,3060,25599
5495,2880,4981
5000,2605,337
5240,4690,36
3585,2590,351
4995,2980,836
4775,2845,387
4520,3340,136
2820,2400,620
2780,1880,0
5200,4065,184
4530,3000,201
4255,3000,13151
4080,3075,4502
4655,4070,17
3370,2920,3528
4905,3285,1248
4515,4305,0
5525,2745,47
4325,3825,780
3360,1715,2639
3175,1975,2019
4765,1980,703
4795,3375,797
4705,2810,1520
5100,3170,2601
4255,3440,2563
3090,2190,0
3715,2810,366
4290,2435,16108
3140,1815,753
4380,4565,552
5240,2815,2823
4845,1910,1090
3740,3020,1082
3280,1785,0
3645,2755,598
5445,2500,13416
5090,3620,582
5280,4100,684
5085,3155,114
3735,2780,4436
5230,3710,62
5035,2765,4406
4130,2370,1760
5420,2320,0
4160,2900,2063
5070,2860,860
3770,2440,191
4030,2685,1431
4240,4040,1677
4735,4000,17
3825,2805,2007
5700,1625,838
4520,2785,8724
4160,3005,1380
5550,2635,90
4075,3935,462
5790,2530,6709
4720,2710,434
4835,5005,0
4495,4100,167
3000,2280,168
2890,2435,110
5425,1740,496
4255,3550,279
4735,3325,5906
3140,1925,8
4860,1810,149
4245,3345,3951
3715,3025,4987
5240,2705,1477
2860,1920,2
3550,2540,1002
5225,3795,328
3205,2055,2612
3150,2355,425
4015,2235,864
5565,2820,4323
4770,3100,2488
4510,3790,12
5720,1500,4440
3230,3390,297
3375,1900,492
5110,4380,22
5020,4900,10863
5225,4355,10
4680,4070,301
4280,3000,1297
3620,2920,2740
4775,3400,428
3575,2375,991
5405,1865,405
3255,2340,1095
5065,3620,92
5565,2825,1717
4265,2435,3793
3655,2305,809
5245,4555,123
4790,2085,11675
5475,2130,1788
3725,2565,216
4280,2885,5290
4955,3020,5804
4590,1610,3240
5480,1600,649
5070,4735,58
4545,2960,1357
4040,2235,2475
3230,2165,77
4205,3265,1079
3805,2605,786
5395,2090,352
3030,2030,1
3670,2755,25089
3555,2065,0
5745,2330,2971
5440,2295,14
4295,3520,2778
3895,2955,162
5210,2955,24
5240,4695,34
3220,2300,5251
4710,4370,67
3695,2930,1466
4600,3150,884
4320,4515,477
4860,5005,5
4340,3725,60
4920,3185,1415
2765,1980,5
3200,1650,793
5335,1715,765
4515,4415,0
4080,2860,2243
3790,2640,558
5010,2930,659
4200,2750,2410
4065,2410,239
4730,3025,8757
4675,3160,536
5095,2695,31
3580,2170,38
5265,3645,5331
5185,3835,14033
3190,2205,284
4970,3360,1250
4270,3345,589
4930,4500,52
5205,1840,21
4745,2985,1643
5045,2860,955
4555,2620,1535
5035,3320,620
4775,3405,313
4050,4205,24
4690,2615,923
5045,4735,49956
3205,2165,22
4750,4450,17
4250,2585,1
5060,2765,362
4050,2560,2419
4310,3305,216
3820,2945,1818
5110,3825,249
4300,3645,1221
4220,3510,1748
2895,1855,5
5230,3715,31
5225,4245,8
4215,4040,57
5250,4350,7
3500,2365,245
5275,3970,270
4720,3365,185
5790,2640,237
4255,2885,13925
4755,4860,2705
4775,4165,39
4390,2240,2991
5185,3945,16
4755,2645,1518
5075,2615,464
4915,2275,0
5270,4555,18
4385,3315,932
4535,2745,3720
5255,4105,116
5465,2580,98
4895,1745,2936
3345,2925,1235
4250,3140,10027
5250,3795,4
3040,3445,864
3735,2890,12551
4570,2960,2926
4760,1570,1475
3230,2055,8
5050,3770,40
4810,4615,2
4590,2265,2070
4955,4885,22
3680,2305,4371
4740,4125,3357
5020,2685,544
4475,2580,184
2710,2060,2504
5070,3075,1576
4285,3970,7062
4340,3835,29
2675,1955,353
4160,3115,561
4395,4525,129
5485,2785,466
5525,2635,11504
4055,2860,400
4205,2615,19
5610,2700,852
3055,1760,857
4585,3135,1147
4775,4055,66776
4755,4750,0
4275,2760,1054
5085,2940,4
5565,2715,4
3165,2205,152
2845,2235,177
4945,3360,1126
3945,2260,22002
4105,2370,390
5590,2820,317
3555,2170,23
4815,4915,10
3525,2540,793
3160,1895,2718
5040,3445,709
4230,3265,1008
4670,3965,1207
4555,4930,90
4630,3680,23
4210,3960,9
4400,2570,4021
4410,3985,27
3740,3025,2935
4860,2575,2774
5215,4695,14
4300,3755,373
4820,2290,191
4295,4280,39
5410,2775,58315
4760,4000,8
4260,2135,91
4600,2595,0
5005,2785,2612
4205,2505,4072
5080,4175,215
4960,4575,173
5335,4580,3
4510,3015,1399
4880,2225,840
4705,4130,95
4475,5010,189
4220,2955,19491
5310,4405,2
4840,1935,497
5725,2455,71
4740,4120,1404
4920,1975,363
4260,3245,7430
4375,4320,27
5200,3965,198
2895,2415,561
5185,4390,18
4945,5235,0
2720,2055,2320
4995,4410,32
4285,3420,17801
4615,3230,162
4770,2985,2891
5590,2715,9076
4780,2645,1914
5145,2990,68
4515,3650,980
4215,3595,278
5430,2650,182
5155,2650,3028
3590,2270,557
4490,4350,0
4390,4660,33
5080,4285,24
4415,3960,53
3770,3000,30697
4705,4020,2295
4515,2540,12537
4440,4065,612
4630,2570,310
4390,2350,443
4265,3770,40
4885,2750,1041
5095,3250,1531
5395,1645,378
5200,3855,456
4985,4860,20
3730,2710,643
4975,2780,5177
5055,2960,942
5210,3515,488
4900,5200,0
4220,1955,4
5220,3615,360
4410,3435,3
4810,2080,148
5045,4185,1355
4530,2880,1111
4765,3305,505
5350,2720,167079
5075,2720,1210
4540,2540,8465
4480,2380,1687
4550,2640,6
4870,2675,4340
5440,2200,0
5030,2785,343
5485,2235,1871
4360,4135,0
5180,2650,0
4170,3215,9094
4980,4335,133
4460,3610,7596
4285,2420,4059
4765,2085,3
3500,2915,1077
3245,2135,140
4235,1920,3841
5185,4500,607
3005,2140,18
4720,2050,628
4605,3680,572
4675,2605,253
3375,1790,204
4500,2355,2415
3210,2200,81
4110,3170,4920
5080,3175,2163
4705,5130,39
5015,3445,432
5220,4375,51
3720,2610,2171
5220,2505,716
5590,2825,1815
4500,3025,1874
4225,3145,1855
4500,3465,1621
4425,3510,788
4720,4470,0
3195,1620,3764
4155,3315,810
4735,3995,240
5235,2580,1034
5880,1560,0
4855,4645,32
4620,3580,156
5310,4515,192
4020,3140,906
2710,2065,4788
5715,2355,1461
3390,2800,764
4910,3080,5138
3375,2900,4289
4220,1845,1100
4720,3710,73
3170,1995,362
5385,2655,1
3565,2270,1356
4105,2925,5218
1730,1055,2467
4285,4180,0
5095,4360,93
4240,3595,1300
4530,2990,241
5425,2300,0
5350,2610,494
4415,4175,207
4010,3040,1818
4195,2830,188
4055,3075,10468
4845,2675,58
3345,2920,4386
4520,3890,158
3780,3100,407
4675,2055,637
5170,4315,537
5000,4590,63
5250,4355,13
5255,4100,43
2960,3370,15
4640,2670,192
4715,2915,371
4210,4170,57
4615,5100,12
4985,4310,111
4905,2285,6332
3145,1995,11065
4550,3200,398
5460,2400,2092
4230,1945,1077
5410,2770,10058
3605,2470,356
5225,4790,4
4995,4960,8
4995,4850,254
3715,3020,3558
5465,2585,0
5465,2475,844
4455,2380,664
5195,3380,244
4955,4335,51
4955,4225,1038
4390,2790,9231
4515,3100,1698
4520,2115,1500
4335,4245,1218
5090,2620,3938
4335,4135,6
4760,3995,6
4505,3440,477
3425,2850,3409
3190,1645,0
3165,1645,162
5055,4285,291
5765,2530,4116
4250,3145,613
5270,4005,402
4985,3090,1718
4790,3305,551
3980,3125,12825
3550,2195,83
4095,2590,304
5350,4480,158
4200,3310,6799
4810,4060,186
4675,2715,8
4400,3335,967
3295,1860,28
2720,1950,779
4475,4450,46
3285,2320,21274
5385,2545,2844
5355,1915,2459
4630,3130,1462
4260,1920,0
4490,2480,11752
5275,4530,163
4985,2880,701
3360,2825,619
3705,2710,162
5400,2125,117
5615,2775,1734
4290,3770,146
4260,2685,479
4995,2540,4964
3955,3125,7408
4755,3205,13565
3945,3025,1133
5490,2585,2048
3745,3000,324
5410,2225,4324
4600,2045,2392
3515,2095,891
4605,2570,3940
2760,2240,57
5415,2750,2074
4595,2125,2
5010,4140,52
3690,2955,1759
3195,1730,563
4370,4345,0
3165,1755,1886
3755,3100,1605
5055,4175,790
3180,2105,87
4225,2930,5392
3540,2095,1446
4440,4175,216
3410,2335,1078
4540,3650,10827
5450,2850,595
3905,2735,196
4740,2915,2265
4815,1935,5888
4640,5100,81
4715,4120,0
4130,2925,5406
5210,4275,106
3210,2310,73
4995,3190,805
5020,4905,905
4525,3200,35
5740,2355,0
4275,3320,580
5705,2255,21
5135,2890,1237
5475,2135,108
3710,2950,1190
5495,1775,318
5245,4550,724
4675,3715,128
5145,4315,33
5450,1740,100
3150,3460,572
5010,4250,120
4200,4070,3
5085,4260,114
5185,3280,1717
4180,3315,1007
3600,2605,366
4880,2775,672
3270,1685,3665
3450,2850,11020
5090,3275,633
4980,4225,1061
4365,2790,3041
4305,3505,1515
3655,2855,4450
5260,2580,238
2895,2305,750
3365,1690,70
5040,2885,21
5575,2920,1221
5930,1625,0
5635,2425,0
5055,3175,479
4195,3940,114
3575,2370,266
4385,2550,8
4395,3965,246
5435,2400,2974
4625,2220,1874
4920,3180,531
4985,2990,7835
5160,4765,69
4350,4585,0
5170,2990,1335
4435,3610,5201
5395,2755,940
4585,2575,471
5500,2250,544
4865,4745,183
5490,2475,2018
3675,2615,433
2865,2435,743
4145,3215,9359
4485,4000,147
4030,2680,1356
4345,4345,0
3530,2780,1113
3130,1710,1787
3970,3025,2526
5235,4345,16
5135,3450,669
4995,1985,2352
3415,2750,626
4015,2230,1007
3780,2545,21848
4540,3195,398
3665,2515,434
5700,1620,1
4830,4815,0
5260,2030,98
5650,2325,0
5195,3935,0
4620,3030,354
4895,3065,11057
4920,4400,55
4575,3030,1047
3045,3420,519
5410,2220,0
2820,2405,881
4565,3370,228
5110,3275,908
5320,2635,51
4625,1665,19621
5340,4380,33
5245,4000,74
4935,4920,25
5425,1745,362
4095,3150,80771
4485,3445,1128
5755,2430,14
4745,4100,26725
5755,2540,577
2945,2365,50
3815,2705,319
4855,2775,2273
3335,2825,3021
5110,3270,2688
5145,3110,1997
3770,2885,185505
5180,4415,82
4335,2375,995
3530,2890,664
3525,2195,51
3170,2005,394
5780,2540,607
5540,1770,8838
4730,1590,4
3335,2820,2540
3665,2405,315
4270,2785,541
5245,4005,1142
4440,4520,0
4540,3100,4228
2745,1780,59
4360,2375,2555
3260,2035,65
5400,2670,1937
4995,1980,8279
3690,2510,255
3070,3530,1912
4900,2770,1517
4705,2815,494
4895,4170,17
5285,4630,0
5260,4450,105
4665,3060,355
5425,2850,0
4615,2670,183
4585,2025,8442
4415,4520,42
2710,1850,649
4760,4550,7
5070,2865,653
4175,3080,18838
5675,2500,1189
4245,3340,4049
5055,3520,770
4590,3370,563
4890,1765,4521
3045,3425,1016
5345,1815,27
4535,1635,30094
5225,4795,10
2665,1855,7128
5145,3000,383
4005,2680,2728
3425,2300,358
3770,2995,1564
5155,4525,68
4575,3035,595
5350,2060,0
4780,3205,3030
4685,2815,445
4530,3440,356
2855,2335,352
5640,2775,705
4285,2860,10302
3575,2925,1146
4805,4815,0
5020,4350,405
4360,2265,1275
5160,3450,160
3300,1780,754
2795,2170,756
3620,2370,1226
4960,5135,0
5310,2645,963
3045,3530,11
4730,2815,786
4120,2825,5809
4205,1945,31
4475,3895,243
5250,2480,133
4310,4415,312
2690,1850,12
5435,1845,152
3160,3560,421
5295,3625,3839
3680,2855,2032
5235,4450,13
4945,2250,0
4465,2480,66778
3755,2545,372
5060,3870,44
4705,1590,88
3215,3490,1367
4245,2785,16300
5080,4835,27
3425,2410,3357
5335,4030,6
5155,4415,13
4770,4100,188
5170,4865,11
4415,2195,945
3210,1640,971
4590,3375,248
4020,2580,13279
4220,2405,15692
3410,2225,19
3730,2365,215
5450,1745,6255
5260,4455,27
4450,4275,31
4550,3295,7186
3795,2620,222
4730,1595,16
5205,2605,487
3070,3420,484
3095,3600,45
5295,4385,23
5625,2325,0
3285,2210,46
4375,2450,1747
5030,3345,1084
4220,3165,192
4375,2890,5507
4155,2755,2166
4655,4620,2
4740,2910,1556
3515,2440,1329
5065,3275,9016
5045,3970,505
3860,2470,1653
5400,2675,941
5370,1810,165
4160,4220,0
4250,2930,321
3440,2750,16126
5160,2890,722
3245,1685,52
4525,2640,2151
5360,2820,22
4225,3695,191
5435,1840,52
3450,2300,1163
3665,2955,7158
3745,2995,1036
3155,2105,151
5325,2060,647
5020,3790,135
4865,1875,4877
3650,2435,625
4560,1635,2
4550,4515,182
3755,2540,481
4220,2400,1499
4295,2410,1194
5740,2350,1729
2810,2190,3475
5320,4615,7
4300,2440,1529
5080,2960,989
4500,2465,1980
5035,5080,11
3920,2635,1133
3770,2990,1046
5485,1675,197
4730,4025,363
3185,3395,240
2910,2430,39
4045,2760,1843
4590,2720,53
5070,3420,4240
4555,4380,316
4440,3960,187
3180,2100,73
3970,2810,2
4805,4810,0
2880,2335,575
3690,2405,712
5055,2965,1312
3745,2885,100338
3145,1900,0
4525,3295,4543
5325,4480,56
4765,2745,7732
4865,1765,1769
5440,2750,2911
4460,2505,19702
3070,3425,696
3650,2325,856
5560,2845,2244
3030,3345,1029
4220,2510,7329
5525,2085,757
3675,2610,1226
5195,4600,43
4805,3155,798
4210,2855,3704
4730,4020,269
4605,3130,2290
4440,2195,820
5320,4505,86
4820,3495,983
4320,3405,12729
5330,1735,741
4815,3805,56
5410,1665,165
4395,3415,8368
5590,2160,1708
5065,2620,763
2770,1780,46
3155,2100,169
4285,2865,6029
3475,2685,1250
3840,2705,452
3135,3560,384
5395,2205,435
3260,2140,32
5190,3515,517
3505,2890,4733
3105,1710,941
4125,2690,550
5335,2820,15044
4250,3695,201
5030,3340,337
4235,3245,4056
5715,2350,1071
4325,3270,7277
3085,2390,388
4870,3230,1445
5780,2430,1378
4460,2615,576
5370,1815,33
4100,3070,8903
5070,4185,514
5020,3795,59
3210,1645,0
4705,4025,191
5260,4345,100
4730,4130,80
5400,1910,182
5005,3345,796
3010,2380,932
4895,2850,3081
4605,2575,38
5230,2605,67
4820,2840,910
4910,3085,559
4300,3095,10803
3780,2540,132215
3005,3345,1164
5175,4290,102
4855,5200,114
5165,3515,1189
4505,3990,21
2755,2095,3779
4790,2745,1217
5145,4865,1
4180,2755,2350
3360,2820,4224
3690,2515,291
4715,2910,5890
5535,2845,2240
4450,3510,4
3450,2410,13
2745,1785,23
5235,4455,85
4425,4275,6
5715,2460,56
3945,2810,281
3240,3490,12440
5100,4280,183
2945,1710,120
3110,3385,219
4020,2585,6725
5270,4000,356
5220,3610,724
5020,3685,725
4310,4410,0
5450,2300,3552
4640,2120,681
5295,3620,12264
4295,2520,6218
5010,4690,13452
4705,1595,162
5485,2230,2478
4780,2090,0
4500,3020,2479
5060,5080,0
4195,4045,0
3995,3200,2592
4095,2595,1191
2795,2175,4667
4985,3095,1428
4515,2985,4598
3505,2780,2651
3370,1815,8
4565,3375,397
5180,3965,0
4635,4075,0
4890,5300,48
4160,2350,642
3600,2170,6
5230,4270,20
4380,2805,56387
3490,2815,619
3190,2310,65
4715,4005,64
4375,3335,406
5340,1835,243
4695,3040,618
3215,1620,3921
5750,2560,284
2715,1915,282
4800,3525,995
5505,2115,32512
4905,2510,29
4025,2880,3183
4560,4735,11
4260,4230,126
3090,1630,104
4665,3720,135
4250,3260,1204
5120,2610,418
4035,2540,451
3395,2325,2697
5005,2580,118
4710,3815,1795
5415,2405,984
5335,2475,506
3555,2495,90
3220,2075,381
4765,2080,23910
5105,4460,174
4770,1550,727
4585,3680,1260
3120,3605,1517
4420,4320,33
4630,3885,30
4750,4105,35937
4300,3990,12291
4710,2505,74
3455,2715,924
5195,4145,44
3100,1845,0
4285,3625,1597
4200,3085,434
5140,4560,32
5065,2945,1486
4935,3140,664
3240,2930,2176
5145,2995,542
5040,2680,1324
4150,2690,8033
4010,2365,142
3650,2985,7811
5035,5310,15
2670,1975,5141
2835,2255,1
4775,5270,6
3440,2080,99
3495,3005,850
5385,2650,437
3740,2585,306
5190,2755,1001
3715,2585,979
5520,2455,296
4170,3210,1557
3695,2380,270
4375,4645,135
3675,1850,1415
5705,1490,4195
5530,2555,2481
4215,4470,39
3705,2485,139
5540,2215,85
3760,2345,128
4220,3940,9
5290,4635,0
4225,4130,0
3215,2930,44
3580,2495,4484
3530,2110,6529
4135,2350,47
4480,2585,497
3790,2760,281
3065,1630,5572
4790,2080,888
4745,1550,21388
4600,4030,1804
4020,2465,1
4970,3240,1789
5040,3990,0
5315,1835,15
5290,3765,181
5105,3150,1629
5440,2405,0
5205,4270,89
4365,4545,0
5255,4535,1069
4610,2805,2739
2960,3375,108
5110,2620,453
3545,2395,1431
5165,2755,4068
4685,4250,47
4690,3720,671
4755,2090,0
4145,3210,1391
2860,2255,318
4640,2125,0
2825,2155,1031
3450,2180,125
4400,4560,117
4260,3360,215
4620,3785,234
3400,1790,58
4915,3380,971
4045,2640,1362
4875,1865,1738
4485,3900,511
4940,2610,518
5015,2680,47
4355,3575,2257
3625,2435,1024
3465,2815,1894
5405,2305,2283
4345,2705,502
4995,4305,106
4310,3650,1260
4780,1650,13957
5255,3225,366
4175,2955,3202
3775,2420,170
3640,2775,549
2770,1785,28
5355,1910,0
5255,3665,1087
3415,2080,583
4785,4060,986
3775,2860,14117
4830,2045,13782
5120,3490,185
2865,1900,2
4920,2850,3173
5275,1980,103
2965,1680,2
3265,2010,49
4675,2400,46
4670,4175,231
4210,2970,12505
5085,3475,666
4195,2715,2860
5740,2460,123
5690,2170,331
4685,3380,1595
4325,2945,2034
4090,3170,16901
4225,3260,2113
5140,3250,986
4055,3070,1992
5335,4585,9
4230,2730,2016
4060,2540,6933
4560,2515,48
4510,3120,1706
4040,4225,993
4445,2485,5462
5605,1680,67
3755,2660,130
4245,3020,6972
5305,3955,116
5240,4370,24
5360,2475,674
3165,2310,54
5170,3000,1064
4475,4455,32
4700,2405,13
4200,2870,31374
4480,3925,331
5005,3340,616
4905,2950,666
4115,3350,2951
4515,4535,0
4235,1925,1038
4950,3040,27263
4485,2560,5218
4160,3110,3192
4945,3240,815
4620,2475,717
3735,2345,239
2845,2355,572
4670,3960,1652
5265,3765,47
4845,4890,11
5150,4660,133
3385,2225,994
4665,4490,14
2850,1825,341
2795,1960,0
4795,4160,82
4025,2440,329
5060,3750,502
4080,3070,5125
5055,4280,116
3355,2905,770
5175,2855,39
4950,2710,4638
4645,2650,274
3625,2985,2725
4920,3065,1482
4240,3160,556
3350,2840,1289
4465,4795,48
5125,3350,1825
3770,2445,108
2880,2455,531
3110,3505,652
4635,3860,27
3480,2715,3306
5710,2485,3
4420,4760,282
5350,1935,84
3610,2270,433
4490,4795,27
4125,3010,2252
4915,2610,20029
5245,4435,28
3085,3610,5446
5160,4320,74
4270,4330,435
3030,3575,68
5510,2355,587
3185,3390,832
3725,2685,650
4575,2270,7135
4510,2250,540
5400,2240,256
4045,4200,96
5095,2805,12851
5530,2115,22
5295,3740,99
3750,2685,578
5280,4535,680
4205,4370,39
5090,3070,1921
5195,3385,533
4275,3525,959
3760,2785,595
4050,3095,23437
4120,2820,1410
4820,4055,6
4495,4880,600
4675,3280,648
4660,4075,29
4455,3925,466
4140,3350,228
4930,2950,638
5290,4095,128
4540,4535,4
2975,1780,0
4615,3985,53
3590,2595,251
4320,3750,837
4500,2150,3619
4105,3135,18974
5265,1880,98
4235,4230,18
4185,2615,161
4535,5065,381
4135,3110,7496
5330,4400,30
4215,3160,2295
4270,3020,4563
4315,4280,18
4625,2890,2679
4220,2630,13
5115,3250,4389
4610,3685,405
3345,2805,5906
5170,4420,29
4030,2565,11340
4370,4140,27
4025,3095,6049
2650,1775,66
4980,3340,915
4740,4005,183
4410,4660,87
4240,4470,129
3780,2660,2389
2870,2355,706
4645,3960,27
4880,2220,26
4055,2740,910
4695,4350,0
2820,1965,278
4995,5185,0
3520,2010,1228
5030,3890,10
3575,2255,565
2705,1815,192
4490,2685,367
5115,4560,28
4085,3370,808
3615,2775,903
5380,1910,290
4015,2340,1593
5665,2170,0
5430,2305,2077
5135,4320,8
3005,3575,19
5330,3955,230
5215,4370,42
3325,2840,2601
5100,2960,1580
3380,2905,10210
5325,1935,69
4390,2905,1600
5220,3840,48
5325,4485,35
4090,2840,383
4500,3460,190
5080,4280,40
5250,4470,170
3275,2110,31
5615,1780,0
4535,2515,1276
3745,2560,372
5195,2730,540
5150,3350,530
2790,2305,18893
4050,2440,205
4130,2375,2091
2740,1915,9067
4455,2585,18
4165,2855,3041
3765,2320,270
5410,2545,1141
4520,3220,653
4355,2805,1461
4530,2215,4051
2800,1765,0
4830,3500,2912
3735,2785,1508
5500,2255,209
4625,3760,564
4290,3220,2388
3560,2295,394
4450,2285,4
3610,2700,601
5005,3115,238
4075,2500,900
3680,2850,2046
5375,2325,0
3080,3525,2027
4715,4780,0
3560,2090,2249
4560,5065,21
5460,1845,66
5410,2340,754
4340,2845,1964
4965,4555,782
4005,2565,2893
4255,4430,1080
4335,3375,49112
3770,2560,970
3170,2000,146
5160,4760,10
5065,4380,8
4415,3415,4826
5070,3850,53
5010,4805,58
4405,2200,195
5110,4585,23
5185,2955,1148
3175,1745,7800
3765,3090,2655
4990,3440,63
3360,2940,1886
4290,3425,1319
2825,1940,0
4755,4085,559
3745,2445,314
2835,1925,95
2860,1925,26
4250,1825,1165
4230,3060,9052
4780,4085,422
5005,5335,6
5250,4675,6
4670,2425,83
4800,1965,2295
5660,2195,88
4900,4870,6
5180,3100,2356
4555,4935,258
4145,2890,105
2900,2335,290
5285,3640,1435
4185,3180,12932
3665,2510,537
4190,2650,10359
3450,2855,5905
3425,2855,3238
5170,3755,183
4200,2755,3066
5480,2485,1698
4965,3000,9344
5110,4260,338
2750,2140,31840
3460,2515,33
2850,1940,72
3655,2410,331
5345,2690,253
5000,4820,8
4105,3250,4776
4240,3045,3318
5020,3240,838
4925,2710,0
4110,2720,4080
4975,3100,1524
5045,3850,97
4295,2965,2174
5065,4505,87
1805,1520,815
5180,3415,4082
2890,2230,122
4135,2790,3409
4765,2865,23
5270,2010,165
4505,2215,4045
4255,2015,104
3500,2135,735
5090,4505,58
4190,2855,14966
3055,3525,780
3335,2940,5530
3535,2090,238
4690,4490,0
4095,3030,801
5445,2705,658
3585,2795,1086
4900,2535,94
4425,2285,2022
4070,3295,1429
5030,3115,1007
4680,2525,1656
4655,4275,21
4910,4970,461
4265,3220,2317
4170,1785,5477
5090,4380,11
5685,2605,2318
4395,4520,2601
5035,2645,75
4565,4710,5
4990,4555,1046
4465,2360,4445
4635,2550,622
5455,2485,2332
5550,2430,2341
5070,2980,1773
4680,3080,17913
5155,3415,464
4830,3825,505
5350,4485,114
4130,3250,4108
4105,2375,2872
4930,4505,153
3885,2535,1474
5535,2415,634
4515,3195,704
5635,2195,476
3490,2140,0
3640,2335,3982
2730,1815,19
4225,1825,163
4895,4175,5
5120,3050,1382
4210,2530,10252
5365,2225,713
4380,4445,3
4215,2830,6514
4325,4380,0
4040,2780,495
4430,2200,171
4380,4240,0
4485,2445,4903
4205,3060,1857
4040,2340,6
3435,2280,406
4350,2270,419
5055,2640,705
5205,2835,1766
3980,2790,252
5145,4420,65
4930,3280,505
4645,3735,92
4395,3535,496
5050,2985,0
4650,2890,465
5400,2445,1024
5260,4570,0
4530,3095,2503
3585,2470,370
2755,1885,861
3515,2210,103
4480,4145,29
4865,2870,1033
2820,2295,2169
4345,4580,6
4160,2790,1790
5050,2780,3177
3810,2415,44
5365,4445,5
4895,1850,1037
1685,1055,1435
3390,2025,74
5265,4095,0
2915,2410,119
5025,5210,10
5235,4775,4
3605,2675,1151
4545,4510,36
3185,2285,89
5270,3565,373
4295,3725,567
5100,3175,4920
4210,3185,4915
4075,2940,233
5015,3990,9
3730,2485,220
5180,2655,1543
3140,1920,1321
4540,3420,722
4910,2750,514
3680,2410,681
5505,2555,257
5620,1465,180
5145,3755,25
4905,3280,2054
4990,3000,532
4680,4275,92
3265,2215,426
4455,4145,42
5485,1795,11308
4450,2400,3061
3695,2265,31010
4045,3295,1603
3730,1830,2051
3565,2595,766
5055,2845,2057
2875,2330,318
5730,1490,637
4050,2765,647
5370,2690,332
3700,2960,641
5235,4570,37
4560,4850,3
4390,3235,7905
4145,2450,14915
4250,4130,315
4605,3885,447
4235,3565,265
4270,2355,3304
4545,2295,1156
4580,3270,4690
5095,4240,222
5210,4395,36
4625,2225,1152
5515,2215,4838
4675,4150,37
4970,2910,830
4170,2450,2245
5390,2225,975
5170,2995,207
5210,3945,157
4555,3270,249730
3785,2725,5105
2885,2315,305
4840,4910,10
5205,4475,41
3145,2000,941
4945,2910,653
3655,2850,263
4655,2525,580
3790,3090,8468
4575,2595,155
4265,3425,2113
4965,3440,256
5130,4460,214
3300,2340,101
4240,3485,132
4645,4290,4
5385,1890,600
4650,3760,770
2700,1750,23097
5705,2250,0
5305,1960,74
4920,4845,5
5025,2780,75
4550,2210,581
3875,2875,389
5110,3390,541
2940,2410,343
3365,2025,52
4805,3500,262
4230,2505,30677
3410,1890,33729
4890,2870,5376
2985,2095,278
5080,2845,1921
3100,3405,236
4940,3265,1020
5075,3375,512
4385,3110,2585
4475,2785,1144
3785,2520,1633
2780,1885,9
4505,2880,1768
3535,2295,741
5155,2655,978
5025,2985,2593
2855,1800,807
4395,4090,411
4150,2575,2514
5075,3170,2052
5080,2640,309
3460,2280,36
4315,2845,996
3955,2790,4656
2700,1955,194
5675,1500,492
5335,3930,2957
5265,4635,13
5240,3265,276
4720,2605,1637
5765,1650,1
4110,4040,9
5310,1770,0
3240,1620,255
4945,4355,71
4470,2485,16205
4620,2905,623
4875,2530,620
3615,2335,4710
4370,2705,6218
4700,4045,835
4925,1840,589
4365,3235,5771
4755,1650,62
4960,3140,727
4905,4505,7
3725,2360,382
4120,3035,1995
5290,4430,8
3305,2845,1712
4610,3910,22
4015,2780,197
3540,2210,826
3595,2455,607
2850,2155,901
4860,4790,264
4570,2295,6443
5155,3100,150
4795,2725,677
5285,4510,30
5165,3630,553
5525,2430,1536
4490,2360,2118
4660,2550,6872
3365,2800,2636
4520,4335,0
4065,3170,2550
4200,4395,18
5395,2525,1657
5670,2755,686
5410,2105,325
4070,2640,1072
4240,2830,1948
4655,3080,3017
3630,2675,984
3290,2215,10
4805,2045,51
5245,3565,967
4235,3360,1779
4345,3810,1514
3635,2220,319
5415,2200,0
3715,2260,2284
5250,1920,50
4570,3170,599
2830,1740,945
4600,5145,192
4995,3300,769
4970,4355,7490
5405,2420,2486
4585,3805,37
3605,2900,495
4590,5040,15
4250,3465,4689
5330,1960,509
4125,2575,14148
5465,1705,45
4445,2280,5765
3900,2430,146
4225,4455,189
4780,1535,107
5635,2655,3066
3855,2675,501
4595,3665,941
5230,4475,19
5555,2615,315
4150,3885,1224
4660,4190,205
4995,4530,11
4325,4035,279
4285,3300,1371
3200,3520,1576
4550,4750,75
5590,1485,717
4775,3295,1607
5190,3860,607
5370,2260,404
3095,2145,671
4635,5180,723
5440,2520,2137
4660,5180,183
5375,1885,465
4235,3125,1054
